prices.amountMax,prices.amountMin,prices.isAvailable,prices.condition,prices.currency,prices.isSale,prices.merchant,prices.online/offline,prices.shipping,brand,weight,prices.sellcount,prices.average
23.99,23.99,1,1,1,0,0,0,0,0,11.9,0,0
30,18,1,1,1,1,0,1,1,1,1.03,0,0
24.05,24.05,0,3,1,0,1,1,0,0,0.3375,0,0
25.43,23.07,1,1,1,1,0,1,1,0,0.5,0,0
24.3,24.3,0,1,1,0,1,1,1,0,2.96,0,0
30,18.61,1,1,1,1,0,1,1,1,1,0,0
24.34,24.34,1,1,1,0,0,1,0,0,0.758125,0,0
24.49,24.49,0,3,1,0,1,0,0,0,1,1,0
24.5,24.5,0,3,1,1,1,1,0,0,5,0,0
24.5,24.5,1,1,1,0,0,1,1,0,0.5,0,0
24.5,24.5,1,1,1,0,0,1,0,0,1.65,0,0
24.57,24.57,0,1,1,0,0,0,0,0,0.1,0,0
24.7,24.7,0,1,1,0,1,1,1,0,0.28,0,0
24.74,24.74,1,1,1,1,0,1,0,1,1.41,1,0
24.77,24.77,1,1,1,0,1,1,0,0,0.33,0,0
24.79,24.79,1,1,1,0,1,1,0,1,0.4375,0,0
24.82,24.82,0,1,1,0,0,0,0,0,0.43,0,0
24.87,24.87,1,1,1,0,0,1,1,0,1.58,1,0
24.95,24.95,0,3,1,0,0,1,0,0,3.85,0,0
24.95,24.95,1,2,1,0,0,1,1,0,0.04,1,0
24.95,24.95,1,3,1,0,1,0,0,0,2,0,0
24.95,24.95,1,3,1,0,0,1,0,1,21.4,1,0
24.95,24.95,1,3,1,0,1,1,0,1,0.39375,1,0
24.95,24.95,1,3,1,0,1,1,0,0,22.4,1,0
24.95,24.95,1,2,1,0,0,1,0,0,3.05,0,0
24.98,24.98,1,1,1,0,1,1,0,0,5.5,1,0
24.99,24.99,0,1,1,0,0,1,0,0,0.39375,0,0
24.99,24.99,0,3,1,0,1,0,0,0,0.45,0,0
24.99,24.99,0,1,1,0,1,0,0,0,0.1,0,0
24.99,24.99,0,3,1,0,1,0,0,0,0.40625,0,0
24.99,24.99,0,3,1,0,0,1,0,0,10.5,0,0
24.99,24.99,1,1,1,0,0,0,0,0,6.1,1,0
24.99,24.99,1,1,1,0,0,0,0,0,6.1,0,0
24.99,24.99,1,1,1,0,0,0,0,0,13,0,0
24.99,24.99,1,1,1,0,0,1,1,0,2.96,0,0
24.99,24.99,1,1,1,0,0,0,0,0,2.7,1,0
24.99,24.99,1,1,1,0,0,0,0,0,0.675,0,0
24.99,24.99,1,1,1,0,1,1,0,1,11,1,0
24.99,24.99,1,1,1,0,0,0,0,0,3.85,0,0
24.99,24.99,1,1,1,0,0,0,0,0,0.84,0,0
24.99,24.99,1,1,1,1,0,0,0,0,0.84,0,0
24.99,24.99,1,1,1,0,0,0,0,0,0.84,0,0
24.99,24.99,1,1,1,0,0,1,1,0,0.84,0,0
24.99,24.99,1,1,1,0,0,1,0,0,0.84,0,0
24.99,24.99,1,1,1,0,0,0,0,0,0.4,0,0
24.99,24.99,1,1,1,0,0,1,1,0,6.76,1,0
24.99,24.99,1,3,1,0,0,1,0,1,0.28,0,0
24.99,24.99,1,3,1,0,0,1,0,1,0.66,1,0
24.99,24.99,1,1,1,0,0,1,0,0,2.9,0,0
24.99,24.99,1,1,1,0,1,1,1,0,1.65,0,0
24.99,24.99,1,1,1,0,0,0,0,0,0.1,0,0
24.99,24.99,1,1,1,0,1,1,0,0,0.1,1,0
24.99,24.99,1,1,1,0,0,0,0,0,1.8,1,0
24.99,24.99,1,3,1,0,1,1,0,0,39.5,0,0
24.99,24.99,1,1,1,1,0,0,0,1,1.22,1,0
24.99,24.99,1,1,1,0,0,0,0,0,6.1,0,0
24.99,24.99,1,1,1,0,1,1,0,0,6.1,1,0
24.99,24.99,1,1,1,0,1,1,0,1,0.62375,0,0
24.99,24.99,1,3,1,1,1,0,0,0,0.62375,0,0
24.99,24.99,1,1,1,1,0,0,0,0,1.4,0,0
25,25,1,3,1,0,1,1,0,1,0.8375,0,0
25.15,25.15,0,1,1,0,0,0,0,0,1.65,0,0
25.17,25.17,0,1,1,0,0,0,0,0,39.5,0,0
25.18,25.18,1,1,1,0,1,1,1,0,0.99375,1,0
29.43,20.95,0,1,1,1,0,0,0,0,23.2,0,0
25.19,25.19,0,3,1,1,1,0,0,0,8.6,0,0
25.19,25.19,0,1,1,0,0,0,0,0,0.0975,0,0
25.26,25.26,1,1,1,0,1,1,1,0,0.4375,0,0
25.27,25.27,0,1,1,0,0,0,0,0,39.5,0,0
29.75,20.95,1,1,1,1,0,1,1,0,1.65,1,0
25.38,25.38,0,1,1,0,0,0,0,0,0.43,0,0
25.43,25.43,1,1,1,0,0,1,1,0,1,1,0
25.59,25.59,0,1,1,0,0,0,0,0,0.45,0,0
25.65,25.65,1,1,1,0,0,1,0,0,39.5,1,0
30.49,20.95,1,1,1,1,0,1,1,0,1.25,1,0
33.84,17.81,1,1,1,1,1,1,1,0,13.7,0,0
25.89,25.89,1,1,1,0,0,0,0,0,39.5,1,0
25.99,25.99,1,1,1,1,0,0,0,0,17.2,0,0
25.99,25.99,1,1,1,0,1,1,0,0,1.4,0,0
25.99,25.99,1,1,1,1,0,0,0,0,0.05,0,0
25.99,25.99,1,1,1,0,0,0,0,0,0.163,1,0
25.99,25.99,1,1,1,0,1,1,0,0,2,0,0
26,26,1,1,1,0,1,1,0,0,2,0,0
26,26,1,1,1,0,1,1,0,0,30.86,1,0
26.02,26.02,1,1,1,0,0,0,0,0,4,1,0
26.03,26.03,1,1,1,0,0,1,0,0,1,0,0
26.08,26.08,1,1,1,0,1,1,0,0,1,0,0
26.15,26.15,1,1,1,0,1,1,1,0,4.32,0,0
26.43,26.43,0,1,1,0,0,0,0,0,1.05,0,0
26.43,26.43,0,3,1,0,1,0,0,0,0.43,0,0
26.44,26.44,1,1,1,0,0,1,1,0,39.5,0,0
28.7,24.99,1,1,1,1,0,1,1,0,3.3,0,0
26.95,26.95,0,1,1,0,0,0,0,0,2.2,0,0
26.95,26.95,1,3,1,0,1,1,0,1,1.1,0,0
26.95,26.95,1,1,1,0,0,1,0,0,1,0,0
26.97,26.97,1,1,1,0,0,1,1,0,0.43,0,0
26.97,26.97,1,1,1,0,0,1,1,0,2.96,0,0
26.99,26.99,1,1,1,0,0,0,0,0,1.29,1,0
26.99,26.99,1,1,1,0,0,0,0,0,30.86,0,0
26.99,26.99,1,1,1,0,0,0,0,0,0.09,1,0
26.99,26.99,1,1,1,0,0,0,0,0,0.1,1,0
26.99,26.99,1,1,1,1,0,0,0,0,19.8,0,0
26.99,26.99,1,1,1,0,1,1,1,0,11.2,1,0
26.99,26.99,1,1,1,1,0,0,0,0,0.3375,1,0
26.99,26.99,1,1,1,0,0,0,0,0,0.88125,0,0
26.99,26.99,1,1,1,0,0,0,0,0,5.95,0,0
26.99,26.99,1,1,1,0,0,0,0,0,53.1,1,0
26.99,26.99,1,1,1,0,0,0,0,0,39.5,0,0
26.99,26.99,1,1,1,1,0,0,0,1,58.9,1,0
26.99,26.99,1,1,1,0,0,1,0,0,58.9,0,0
26.99,26.99,1,1,1,0,1,1,0,0,1.29,1,0
28.99,25,1,1,1,1,0,1,1,0,0.05,0,0
27,27,1,2,1,0,1,0,0,0,1.29,1,0
29.16,25,1,1,1,1,0,1,1,0,1.8,0,0
27.2,27.2,1,3,1,0,0,1,0,1,0.005,0,0
27.28,27.28,0,3,1,1,1,0,0,0,0.3375,0,0
30.65,24.14,1,1,1,1,0,1,1,0,0.3375,1,0
27.43,27.43,1,1,1,0,0,1,1,0,2.03,0,0
27.48,27.48,1,1,1,0,1,1,0,0,0.88125,1,0
27.48,27.48,1,1,1,0,0,1,0,0,2.03,0,0
27.49,27.49,1,1,1,0,1,1,0,0,0.84,0,0
27.49,27.49,1,1,1,0,1,1,1,0,21,0,0
29.99,24.99,1,1,1,1,0,1,1,0,11.2,1,0
27.5,27.5,1,3,1,0,1,1,0,1,20.8,1,0
27.5,27.5,1,1,1,0,1,1,0,1,0.005,1,0
27.5,27.5,1,1,1,0,0,1,0,0,0.43,0,0
27.54,27.54,0,3,1,1,1,0,0,0,1,0,0
27.65,27.65,1,1,1,0,0,1,0,0,39.5,0,0
27.67,27.67,1,1,1,0,0,1,1,0,2.7,1,0
28.95,26.78,1,1,1,1,0,1,1,0,1,0,0
27.89,27.89,0,3,1,1,0,1,0,0,3.3,0,0
31.21,24.58,1,1,1,1,0,1,1,0,0.93125,0,0
27.9,27.9,0,1,1,0,0,0,0,0,0.3,0,0
27.95,27.95,1,1,1,0,0,1,0,1,1.41,0,0
27.95,27.95,1,1,1,0,1,1,0,0,5.4,1,0
27.95,27.95,1,1,1,0,0,1,0,0,29,1,0
27.97,27.97,1,1,1,0,0,1,0,0,29,0,0
27.99,27.99,1,1,1,0,0,0,0,0,0.025,1,0
27.99,27.99,1,1,1,0,0,0,0,0,0.65,1,0
27.99,27.99,1,1,1,0,0,0,0,0,0.5,0,0
27.99,27.99,1,1,1,1,0,0,0,0,0.9,1,0
27.99,27.99,1,1,1,1,0,0,0,0,0.15,0,0
27.99,27.99,1,1,1,1,0,0,0,1,0.05,0,0
27.99,27.99,1,1,1,0,1,1,0,0,0.04,0,0
27.99,27.99,1,1,1,1,0,0,0,0,21.4,0,0
27.99,27.99,1,1,1,1,0,0,0,0,1.29,1,0
27.99,27.99,1,1,1,0,1,1,1,1,0.75,1,0
27.99,27.99,1,1,1,1,0,0,0,0,79.8,0,0
29,26.99,1,1,1,1,0,1,1,0,2.8,1,0
28.04,28.04,0,3,1,0,1,1,0,0,1.29,0,0
28.05,28.05,0,1,1,0,0,0,0,0,3.55,0,0
28.09,28.09,1,1,1,0,0,0,0,0,0.017,0,0
28.99,27.25,1,1,1,1,0,1,1,0,3.85,0,0
28.2,28.2,0,1,1,0,1,0,0,0,19.8,0,0
28.25,28.25,1,1,1,0,0,1,1,0,19.8,0,0
28.28,28.28,1,1,1,0,0,0,0,0,0.75,0,0
28.33,28.33,1,1,1,0,0,1,0,0,3.1,0,0
28.36,28.36,1,1,1,0,0,1,0,0,0.19375,1,0
28.39,28.39,1,1,1,0,1,1,1,0,0.19375,0,0
28.4,28.4,1,1,1,0,0,1,1,0,0.19375,0,0
28.44,28.44,1,1,1,0,1,1,1,0,41.9,0,0
28.47,28.47,1,1,1,0,1,1,1,0,18.8,0,0
28.48,28.48,1,1,1,0,1,1,1,0,5,0,0
28.49,28.49,1,1,1,0,0,0,0,0,1.03,1,0
28.49,28.49,1,3,1,0,0,1,0,1,79.8,1,0
28.52,28.52,0,3,1,0,1,1,0,0,6,0,0
28.54,28.54,0,1,1,0,0,0,0,0,0.005,0,0
28.54,28.54,0,1,1,0,0,0,0,0,0.1,1,0
28.62,28.62,1,1,1,0,0,1,0,0,2.03,0,0
28.63,28.63,0,3,1,1,1,0,0,0,0.0625,0,0
28.77,28.77,1,1,1,0,1,1,0,0,6.3,1,0
28.88,28.88,1,1,1,0,1,1,1,0,0.005,0,0
28.9,28.9,1,1,1,0,1,1,1,0,0.84,0,0
28.92,28.92,0,3,1,1,1,0,0,0,4,0,0
28.94,28.94,1,1,1,0,0,1,1,0,0.93125,0,0
28.95,28.95,1,1,1,0,1,1,0,0,10.5,1,0
28.95,28.95,1,1,1,0,0,1,0,0,8,1,0
28.99,28.99,0,1,1,0,0,0,0,0,5.95,1,0
28.99,28.99,1,1,1,0,0,0,0,0,1,1,0
28.99,28.99,1,1,1,1,0,0,0,0,1,0,0
28.99,28.99,1,1,1,1,0,0,0,0,21.1,0,0
28.99,28.99,1,1,1,1,0,0,0,0,0.21875,1,0
28.99,28.99,1,1,1,0,0,0,0,0,11.2,1,0
28.99,28.99,1,1,1,0,0,1,0,0,0.3375,0,0
28.99,28.99,1,1,1,0,0,0,0,0,53.1,1,0
28.99,28.99,1,1,1,0,0,0,0,1,39.5,1,0
28.99,28.99,1,1,1,0,1,1,0,0,39.5,1,0
28.99,28.99,1,2,1,0,0,1,0,1,0.0278125,1,0
28.99,28.99,1,3,1,0,0,0,0,0,1.25,1,0
28.99,28.99,1,1,1,0,0,0,0,0,5.7,1,0
39.99,17.99,1,1,1,1,1,1,1,0,56.7,1,0
29,29,0,1,1,0,0,0,0,0,1.29,1,0
29,29,1,1,1,0,1,1,0,0,39.5,0,0
29,29,1,1,1,0,0,1,1,0,0.19375,1,0
29,29,1,1,1,0,0,1,0,0,20.7,1,0
29.18,29.18,1,1,1,0,1,1,1,0,0.005,1,0
29.22,29.22,1,1,1,0,1,1,0,0,0.39375,1,0
29.22,29.22,1,1,1,0,0,1,0,0,13,1,0
29.39,29.39,0,3,1,1,1,0,0,1,18.7,0,0
29.46,29.46,0,1,1,0,0,0,0,0,0.460625,1,0
29.49,29.49,1,1,1,0,0,1,0,1,0.88125,1,0
29.57,29.57,1,1,1,0,1,1,0,1,1.3,1,0
29.64,29.64,1,1,1,0,0,1,0,0,1.2,1,0
29.75,29.75,1,1,1,0,0,1,0,0,1,1,0
29.85,29.85,1,3,1,0,0,1,1,0,0.19375,0,0
29.88,29.88,1,3,1,1,0,1,0,1,4.32,1,0
29.89,29.89,1,1,1,0,1,1,1,0,36,0,0
29.9,29.9,0,3,1,0,1,0,0,0,39.5,0,0
29.9,29.9,1,1,1,0,0,1,0,0,1.43125,1,0
29.9,29.9,1,1,1,0,1,1,0,0,35.5,0,0
29.92,29.92,1,1,1,1,0,1,0,0,0.95,0,0
29.95,29.95,0,1,1,0,0,0,0,0,0.66,0,0
29.95,29.95,0,3,1,1,1,0,0,0,15.7,0,0
29.95,29.95,0,1,1,0,1,1,0,0,15.6,1,0
29.95,29.95,0,3,1,0,0,1,0,0,4,0,0
29.95,29.95,1,1,1,1,1,1,0,0,2.7,1,0
29.95,29.95,1,1,1,0,1,1,0,0,56.7,0,0
29.95,29.95,1,1,1,0,1,1,0,1,41.9,1,0
29.95,29.95,1,3,1,0,1,1,0,0,1.29,1,0
29.95,29.95,1,1,1,0,1,1,1,0,1.29,0,0
29.95,29.95,1,1,1,0,0,1,1,0,0.64,1,0
29.95,29.95,1,1,1,0,1,1,0,1,0.69,1,0
29.95,29.95,1,1,1,0,0,1,0,0,0.460625,1,0
29.95,29.95,1,3,1,0,0,1,0,1,5,1,0
29.95,29.95,1,1,1,0,0,1,0,1,31.31,0,0
29.95,29.95,1,1,1,0,0,1,1,0,41.9,0,0
29.95,29.95,1,1,1,0,1,1,0,0,0.4375,1,0
29.95,29.95,1,3,1,0,1,1,0,1,11.9,0,0
29.95,29.95,1,3,1,0,1,1,0,1,21.4,0,0
29.95,29.95,1,1,1,0,0,1,0,0,0.2,1,0
29.95,29.95,1,1,1,0,0,1,0,0,4,0,0
29.95,29.95,1,3,1,0,0,1,0,0,6.2,1,0
29.98,29.98,1,1,1,0,0,1,0,0,0.2,1,0
29.98,29.98,1,1,1,0,0,0,0,0,0.675,1,0
29.99,29.99,0,1,1,0,1,1,0,1,3.1,1,0
29.99,29.99,0,1,1,0,0,1,0,0,0.090625,1,0
29.99,29.99,0,3,1,0,1,0,0,1,5,1,0
29.99,29.99,0,3,1,0,1,1,0,1,1,1,0
29.99,29.99,0,3,1,0,1,1,0,1,30,0,0
29.99,29.99,0,3,1,0,1,0,0,1,0.05,0,0
29.99,29.99,0,3,1,0,1,0,0,0,0.75,1,0
29.99,29.99,0,3,1,0,1,0,0,0,0.55,1,0
29.99,29.99,0,3,1,0,0,0,0,0,1.35,0,0
29.99,29.99,1,1,1,0,0,0,0,0,0.43,0,0
29.99,29.99,1,1,1,0,0,0,0,0,41.9,0,0
29.99,29.99,1,1,1,0,0,0,0,0,11.2,0,0
29.99,29.99,1,1,1,0,0,0,0,0,52.4,0,0
29.99,29.99,1,1,1,0,0,0,0,0,1.29,0,0
29.99,29.99,1,1,1,1,0,0,0,0,1.29,1,0
29.99,29.99,1,1,1,1,1,1,0,0,1.29,0,0
29.99,29.99,1,1,1,0,1,1,0,0,31,1,0
29.99,29.99,1,1,1,0,0,0,0,0,13,0,0
29.99,29.99,1,1,1,1,0,0,0,0,4.25,1,0
29.99,29.99,1,3,1,0,1,0,0,0,0.25,0,0
29.99,29.99,1,1,1,0,0,0,0,0,0.54,1,0
29.99,29.99,1,1,1,0,0,0,0,0,7.86875,1,0
29.99,29.99,1,1,1,0,0,0,0,0,17.2,0,0
29.99,29.99,1,1,1,0,0,0,0,0,39.7,1,0
29.99,29.99,1,1,1,1,0,0,0,0,4,0,0
29.99,29.99,1,1,1,0,0,1,0,0,3.8,1,0
29.99,29.99,1,1,1,0,0,1,0,0,0.675,1,0
29.99,29.99,1,1,1,0,0,1,0,0,0.1,0,0
29.99,29.99,1,1,1,0,0,1,1,0,0.2425,1,0
29.99,29.99,1,1,1,0,0,0,0,0,0.84,1,0
29.99,29.99,1,1,1,1,0,0,0,0,0.84,0,0
29.99,29.99,1,1,1,0,0,0,0,0,0.84,0,0
29.99,29.99,1,1,1,1,0,1,0,0,19.8,1,0
29.99,29.99,1,1,1,0,0,0,0,0,1.77,1,0
29.99,29.99,1,1,1,0,0,0,0,0,0.1125,0,0
29.99,29.99,1,1,1,0,0,1,1,0,6.2,1,0
29.99,29.99,1,1,1,0,0,1,0,1,0.69,1,0
29.99,29.99,1,1,1,0,0,1,1,0,1.04,0,0
29.99,29.99,1,1,1,0,0,1,0,0,5.411,1,0
29.99,29.99,1,1,1,1,0,1,0,0,0.95,1,0
29.99,29.99,1,1,1,1,0,0,0,0,0.7,0,0
29.99,29.99,1,1,1,0,0,0,0,0,1.41,0,0
29.99,29.99,1,1,1,0,0,0,0,0,2.6,0,0
29.99,29.99,1,1,1,1,0,0,0,0,23.8,0,0
29.99,29.99,1,1,1,0,0,0,0,0,3.15,0,0
29.99,29.99,1,1,1,0,0,1,1,0,3.15,1,0
29.99,29.99,1,1,1,0,0,0,0,0,26,1,0
29.99,29.99,1,1,1,1,1,1,0,0,34,0,0
29.99,29.99,1,1,1,0,0,0,0,0,53.1,0,0
29.99,29.99,1,1,1,0,1,1,0,0,56.7,0,0
29.99,29.99,1,1,1,0,0,0,0,0,41.9,0,0
29.99,29.99,1,1,1,0,1,1,0,1,1.29,0,0
29.99,29.99,1,1,1,0,0,0,0,1,31,0,0
29.99,29.99,1,1,1,0,0,0,0,1,31,0,0
29.99,29.99,1,3,1,0,1,0,0,0,1,0,0
29.99,29.99,1,1,1,0,0,0,0,0,6.76,0,0
29.99,29.99,1,1,1,0,0,0,0,0,6.76,0,0
29.99,29.99,1,1,1,0,0,0,0,0,1.43125,0,0
29.99,29.99,1,3,1,0,1,1,0,0,0.2,0,0
29.99,29.99,1,1,1,0,0,1,0,0,0.2,0,0
29.99,29.99,1,1,1,0,0,0,0,1,0.0278125,1,0
29.99,29.99,1,3,1,0,1,0,0,0,3.3,1,0
29.99,29.99,1,1,1,0,0,1,0,0,1,0,0
29.99,29.99,1,1,1,0,0,0,0,0,22,1,0
30,30,0,1,1,0,1,1,1,0,2,1,0
30,30,1,3,1,0,1,1,0,0,0.3125,0,0
30,30,1,1,1,0,1,0,0,0,0.25,1,0
30,30,1,1,1,0,0,1,0,0,39.5,0,0
30.11,30.11,1,1,1,0,1,1,1,0,26,0,0
31,29.29,1,1,1,1,0,1,1,0,0.95,0,0
30.21,30.21,1,1,1,0,1,1,0,1,2,1,0
30.39,30.39,1,3,1,1,0,1,0,1,0.8,0,0
30.42,30.42,1,1,1,0,0,0,0,1,1,1,0
30.47,30.47,1,1,1,0,0,1,1,0,1,0,0
30.49,30.49,1,1,1,0,0,1,1,0,0.5,0,0
30.62,30.62,0,1,1,0,0,0,0,0,4.32,0,0
30.7,30.7,1,1,1,0,0,1,1,0,1,1,0
34.97,26.43,1,1,1,1,0,1,1,0,16.3,0,0
30.74,30.74,0,3,1,1,1,0,0,0,250,0,0
30.79,30.79,1,1,1,1,1,1,0,0,0.3,0,0
30.83,30.83,1,1,1,0,0,1,0,0,5,0,0
30.95,30.95,0,1,1,0,0,0,0,0,0.40625,0,0
39.95,21.99,1,1,1,1,1,1,1,0,0.25,0,0
32.1,29.85,1,1,1,1,0,1,1,0,0.19375,0,0
30.99,30.99,1,1,1,0,0,0,0,0,8,1,0
30.99,30.99,1,1,1,0,0,0,0,0,0.0875,0,0
30.99,30.99,1,1,1,1,0,0,0,0,0.3375,1,0
30.99,30.99,1,1,1,0,0,0,0,0,0.19375,0,0
30.99,30.99,1,1,1,1,0,0,0,0,0.05,1,0
30.99,30.99,1,1,1,0,0,0,0,0,0.25,0,0
30.99,30.99,1,1,1,0,0,0,0,0,2.7,1,0
31,31,1,1,1,0,1,1,0,0,7.04,1,0
31,31,1,1,1,0,0,0,0,0,4.32,0,0
31.05,31.05,1,1,1,0,0,1,1,0,3.3,0,0
31.34,31.34,0,3,1,0,1,1,0,0,0.5,1,0
31.36,31.36,1,1,1,0,0,1,1,0,0.211875,0,0
31.39,31.39,0,1,1,0,0,0,0,0,0.75,0,0
31.45,31.45,1,1,1,0,0,1,0,0,2.98,1,0
39.95,22.99,1,1,1,1,1,1,1,0,1.43125,1,0
31.49,31.49,0,3,1,1,1,0,0,1,1,1,0
31.49,31.49,1,1,1,0,0,1,0,0,0.43,1,0
31.52,31.52,1,1,1,0,1,1,0,0,4,1,0
31.58,31.58,0,1,1,1,0,0,0,0,10.5,0,0
31.61,31.61,1,1,1,0,0,1,1,0,20.8,0,0
31.67,31.67,1,1,1,0,1,1,1,0,0.3375,1,0
33.12,30.27,1,1,1,1,0,1,1,0,0.7,0,0
31.71,31.71,1,1,1,0,0,1,0,0,0.2,0,0
31.78,31.78,1,1,1,0,0,1,1,0,0.2625,1,0
31.87,31.87,1,1,1,0,0,1,0,1,0.7,0,0
31.9,31.9,1,1,1,1,1,1,0,0,23.2,0,0
31.95,31.95,0,1,1,0,0,0,0,0,0.62375,0,0
31.95,31.95,1,1,1,0,0,0,0,0,1.25,0,0
31.95,31.95,1,1,1,0,0,1,0,1,29.5,0,0
31.95,31.95,1,1,1,0,0,0,0,0,0.4625,0,0
31.98,31.98,1,1,1,0,1,1,0,0,0.5,0,0
31.99,31.99,0,1,1,0,1,0,0,1,0.62375,1,0
31.99,31.99,0,3,1,0,1,1,0,0,2.20625,0,0
31.99,31.99,1,1,1,0,0,0,0,0,10.5,0,0
31.99,31.99,1,1,1,0,0,0,0,1,0.3375,1,0
31.99,31.99,1,1,1,1,0,1,0,0,0.758125,1,0
31.99,31.99,1,1,1,0,1,1,0,0,4.32,0,0
31.99,31.99,1,1,1,1,0,0,0,1,5.2,0,0
31.99,31.99,1,1,1,1,0,0,0,0,20.8,1,0
31.99,31.99,1,1,1,0,0,0,0,0,0.75,1,0
31.99,31.99,1,1,1,0,0,0,0,0,8,0,0
31.99,31.99,1,1,1,0,0,0,0,0,39.5,1,0
31.99,31.99,1,1,1,0,0,1,0,0,0.2,0,0
31.99,31.99,1,1,1,0,0,0,0,0,1.8,0,0
31.99,31.99,1,3,1,0,1,1,0,0,1.8,1,0
31.99,31.99,1,1,1,0,0,0,0,0,0.2625,0,0
32,32,0,2,1,0,0,1,0,1,0.0875,1,0
32,32,1,1,1,0,1,1,1,0,0.25,0,0
32,32,1,2,1,0,0,1,0,1,15.6,0,0
32.15,32.15,1,1,1,1,1,1,0,0,6,1,0
32.31,32.31,1,1,1,0,1,1,1,0,5.95,0,0
32.35,32.35,0,3,1,0,1,1,0,0,4.32,1,0
32.39,32.39,1,2,1,1,1,0,0,0,1.04,0,0
32.41,32.41,1,1,1,0,0,1,0,1,39.5,0,0
34.97,29.99,1,1,1,1,0,1,1,0,21.1,1,0
32.49,32.49,0,1,1,0,1,0,0,1,0.325,0,0
32.49,32.49,1,1,1,0,0,0,0,0,3.3,1,0
32.49,32.49,1,1,1,0,0,1,0,0,18.06,0,0
32.5,32.5,0,1,2,0,0,1,1,0,0.005,1,0
32.67,32.67,0,1,1,0,0,0,0,0,0.25,1,0
32.75,32.75,0,1,1,0,1,0,0,0,20.8,0,0
32.76,32.76,0,1,1,0,1,1,0,0,5.5,0,0
32.9,32.9,1,1,1,0,1,1,0,0,20.8,1,0
32.93,32.93,1,1,1,0,0,1,1,1,22,1,0
32.95,32.95,1,3,1,0,1,0,0,0,43.2,0,0
32.95,32.95,1,1,1,0,1,1,0,0,0.04,1,0
32.95,32.95,1,1,1,0,1,0,0,0,15,0,0
32.95,32.95,1,1,1,0,0,1,1,0,5.5,0,0
32.95,32.95,1,1,1,0,0,1,0,0,5.5,0,0
32.97,32.97,0,3,1,1,1,1,0,0,15,0,0
32.97,32.97,1,1,1,0,1,1,0,0,5.95,0,0
32.99,32.99,0,3,1,0,1,1,0,0,48.6,0,0
32.99,32.99,1,1,1,0,0,0,0,0,13.7,1,0
32.99,32.99,1,1,1,0,0,0,0,0,15.2,0,0
32.99,32.99,1,1,1,0,0,0,0,0,2.03,1,0
32.99,32.99,1,3,1,0,1,1,0,0,1.2,1,0
32.99,32.99,1,1,1,1,0,0,0,1,0.83125,1,0
32.99,32.99,1,1,1,0,0,0,0,0,7.57,0,0
32.99,32.99,1,1,1,0,0,0,0,0,0.4,1,0
32.99,32.99,1,1,1,0,0,1,0,0,1.41,0,0
32.99,32.99,1,1,1,0,0,1,0,1,1.25,0,0
32.99,32.99,1,1,1,0,0,1,0,0,22.5,1,0
32.99,32.99,1,1,1,0,0,1,0,1,1.22,0,0
32.99,32.99,1,1,1,0,0,0,0,0,21.1,0,0
32.99,32.99,1,1,1,1,0,0,0,0,30.4,1,0
32.99,32.99,1,1,1,0,0,0,0,0,2.96,0,0
32.99,32.99,1,1,1,1,0,0,0,0,1.41,1,0
32.99,32.99,1,1,1,1,0,0,0,0,1.7,0,0
32.99,32.99,1,1,1,0,0,1,1,0,2.91,0,0
32.99,32.99,1,1,1,0,0,0,0,0,1.22,1,0
33,33,0,1,1,1,1,1,0,1,19.8,0,0
33,33,1,1,1,0,1,1,0,1,0.25,1,0
33,33,1,1,1,0,0,1,0,0,5.95,1,0
33,33,1,3,1,0,0,1,0,1,1.29,1,0
33.05,33.05,1,1,1,0,1,1,0,1,1.19,0,0
33.08,33.08,1,1,1,0,0,1,1,0,1.22,0,0
33.13,33.13,1,1,1,0,1,1,1,0,3.15,1,0
33.15,33.15,1,1,1,0,0,1,0,1,1.4,1,0
33.18,33.18,1,1,1,0,1,1,0,0,19.8,1,0
33.21,33.21,1,1,1,0,1,1,0,1,3.15,0,0
33.24,33.24,1,1,1,1,0,1,0,0,39.5,1,0
33.32,33.32,1,1,1,0,1,1,0,1,0.4,0,0
33.49,33.49,1,1,1,0,1,1,1,0,2.54,1,0
33.49,33.49,1,1,1,0,1,1,0,0,0.2,1,0
33.49,33.49,1,1,1,0,1,1,1,0,20.8,0,0
33.49,33.49,1,1,1,0,0,1,1,0,13.7,1,0
33.49,33.49,1,1,1,0,1,1,0,1,1.22,0,0
33.5,33.5,1,2,1,0,1,1,0,1,0.39375,0,0
33.5,33.5,1,1,1,0,0,1,0,0,0.460625,0,0
37.04,29.99,1,1,1,1,0,1,1,0,4.32,0,0
33.6,33.6,1,1,1,0,0,1,0,0,0.4,1,0
33.66,33.66,0,3,1,1,1,0,0,0,18.8,0,0
33.72,33.72,1,1,1,0,1,1,0,1,2,0,0
33.75,33.75,1,1,1,0,1,1,0,1,1.43125,0,0
33.79,33.79,1,1,1,0,0,0,0,1,0.95,0,0
33.88,33.88,0,3,1,1,1,1,0,0,39.5,1,0
33.95,33.95,0,1,1,0,0,1,0,0,0.2,0,0
33.95,33.95,1,1,1,0,0,1,0,0,2.96,0,0
33.95,33.95,1,1,1,0,1,1,1,0,2.96,0,0
33.95,33.95,1,3,1,0,0,1,0,1,0.19375,1,0
33.96,33.96,0,3,1,1,1,0,0,0,0.7,0,0
